,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,-0.08367328345775604,0.11327053606510162,-0.2222760170698166,-0.08562406897544861,0.15351702272891998,0.0862509086728096,-0.1583104133605957,-0.09917864948511124,-0.032111652195453644,0.23678436875343323,0.05538259819149971,-0.14801442623138428,-0.15674489736557007,0.1182059720158577,-0.053762659430503845,-0.010679610073566437,0.18521645665168762,0.12896385788917542,0.2637426555156708,0.18382975459098816,-0.1912434697151184,-0.12157701700925827,-0.03293813019990921,-0.15165799856185913,-0.13769808411598206,0.19744396209716797,-0.12116331607103348,0.208958238363266,-0.13342009484767914,-0.04662483185529709,-0.11698977649211884,-0.25249022245407104,-0.16703937947750092,0.2308756560087204,-0.26895251870155334,0.12731274962425232,-0.15692001581192017,0.09219666570425034,0.010045209899544716,0.10801573842763901,0.09010631591081619,0.02553851157426834,-0.11660759896039963,0.08738165348768234,-0.1054902970790863,-0.12077502906322479,0.1320188045501709,0.17271451652050018,-0.1625664383172989,-0.015010272152721882,0.09852240234613419,-0.028325356543064117,-0.01606561429798603,0.18876542150974274,-0.10800140351057053,0.11101119220256805,-0.16499797999858856,0.139000803232193,-0.13514579832553864,0.011468371376395226,-0.17268601059913635,-0.09959834814071655,-0.09914630651473999,0.25575536489486694
11,-0.12359273433685303,0.15721702575683594,-0.15982051193714142,0.09757297486066818,-0.07705454528331757,-0.14925333857536316,-0.1818895936012268,-0.11057929694652557,-0.08793069422245026,0.14711201190948486,0.14757339656352997,-0.14286409318447113,-0.16113385558128357,0.12014273554086685,0.15996648371219635,0.15456902980804443,0.17238378524780273,0.21677951514720917,0.20071718096733093,0.15377521514892578,-0.15375491976737976,-0.18547356128692627,0.22211699187755585,0.031502749770879745,0.1801348328590393,0.19189731776714325,-0.18000657856464386,-0.11795461922883987,-0.18038809299468994,-0.11587486416101456,-0.1680709272623062,-0.22339896857738495,-0.08169816434383392,-0.12728351354599,0.04377862811088562,0.1243046224117279,0.12666618824005127,0.16265952587127686,0.18529440462589264,0.16559630632400513,0.1433929204940796,-0.20478591322898865,-0.1036970391869545,-0.19434797763824463,-0.1688515543937683,-0.16723299026489258,0.15514521300792694,0.1463499218225479,-0.19043420255184174,-0.08220834285020828,0.13073281943798065,-0.12167469412088394,0.04119742289185524,0.17720945179462433,-0.1471329629421234,0.1827707141637802,0.1629227101802826,-0.13116240501403809,-0.15241718292236328,-0.059906765818595886,-0.12723451852798462,0.10332904011011124,0.0721077024936676,0.1548001766204834
12,-0.12232933938503265,-0.020193366333842278,-0.13073717057704926,-0.07862218469381332,-0.10401144623756409,-0.09823475033044815,0.0021363869309425354,0.2584654986858368,0.17020155489444733,0.10907967388629913,-0.2091185450553894,-5.8278441429138184e-05,-0.14781144261360168,-0.14191879332065582,-0.11411386728286743,-0.12161584198474884,-0.13215745985507965,-0.06502912938594818,-0.12514260411262512,0.023346375674009323,0.18817496299743652,0.10036776214838028,-0.1399966925382614,0.0017545120790600777,0.07147382199764252,-0.019620977342128754,0.12172389030456543,-0.10482697188854218,0.08512003719806671,-0.11998853087425232,0.011880092322826385,0.11217838525772095,0.005200698971748352,-0.14168193936347961,0.14119833707809448,-0.198830246925354,-0.012365336529910564,-0.19897028803825378,-0.22555403411388397,-0.1403343379497528,0.18111948668956757,0.14488022029399872,0.18531210720539093,0.12383771687746048,0.0806536078453064,-0.0718284323811531,0.030300840735435486,0.09568674862384796,0.20190992951393127,0.09292764961719513,0.035230088979005814,0.1227179542183876,0.19264230132102966,0.1395738422870636,0.017442889511585236,-0.11766645312309265,0.05779660493135452,-0.058256663382053375,-0.06630877405405045,0.0672544538974762,-0.053308986127376556,0.09067100286483765,0.10947099328041077,-0.24341318011283875
13,-0.11665377765893936,-0.0454990454018116,-0.039736516773700714,0.025347335264086723,-0.09963162243366241,0.15508385002613068,-0.1309390366077423,0.18614009022712708,0.1918342411518097,-0.02446102164685726,-0.25126075744628906,0.08466287702322006,0.04356778413057327,-0.16243869066238403,-0.13063444197177887,-0.16463039815425873,-0.05902630463242531,-0.06999222934246063,0.059554342180490494,0.12078964710235596,0.19169841706752777,0.06330497562885284,0.18830110132694244,-0.13767562806606293,-0.12762030959129333,0.027826767414808273,-0.12870216369628906,-0.028337756171822548,0.09911541640758514,0.000651179812848568,-0.04523323476314545,0.10843956470489502,0.211581289768219,-0.1699943244457245,-0.042796358466148376,0.005379653535783291,0.09364790469408035,-0.18365997076034546,-0.07653354853391647,-0.21765495836734772,0.11648973822593689,0.08862050622701645,0.19963732361793518,-0.07844552397727966,0.2262137532234192,0.1443479061126709,0.002075381577014923,0.07011104375123978,0.13030430674552917,0.3154062330722809,0.08200973272323608,-0.03666973114013672,0.2075110822916031,0.23623156547546387,-0.1436065137386322,-0.20011864602565765,0.05492561683058739,-0.014536221511662006,0.12748317420482635,-0.09877187013626099,-0.12939107418060303,-0.1626826822757721,-0.20433276891708374,-0.07662414759397507
14,-0.21833787858486176,0.18824513256549835,-0.08416356891393661,0.16326195001602173,-0.10293509066104889,-0.1666620820760727,-0.01783924177289009,-0.18480101227760315,-0.20092597603797913,0.22622555494308472,0.21223971247673035,-0.18690988421440125,-0.204065203666687,0.15085728466510773,0.19972093403339386,0.22217436134815216,0.19702881574630737,0.24266646802425385,0.16582170128822327,0.05525374412536621,-0.06678301095962524,-0.18408718705177307,0.1302224099636078,0.11837676912546158,0.24624003469944,0.2376227229833603,-0.23118464648723602,-0.20320925116539001,-0.19210070371627808,-0.2504575252532959,-0.24550381302833557,-0.1987854391336441,-0.09564089775085449,-0.14757832884788513,0.17420333623886108,0.06121283024549484,0.05966135859489441,0.1869356632232666,0.2251778542995453,0.16611701250076294,0.09557835012674332,-0.2687501311302185,-0.19150322675704956,-0.20019663870334625,-0.22397013008594513,-0.17855262756347656,0.18468403816223145,0.17007893323898315,-0.1702376902103424,-0.20851543545722961,0.20628994703292847,-0.10252116620540619,-0.16268762946128845,0.2253718376159668,-0.19340132176876068,0.26046034693717957,0.04611224681138992,-0.25307437777519226,-0.1853388547897339,-0.2641901671886444,-0.13113826513290405,0.21706393361091614,0.2031763792037964,0.1334962099790573
15,-0.1721068173646927,0.17466571927070618,-0.20699027180671692,0.022319983690977097,-0.1286734640598297,-0.05466341972351074,-0.19171881675720215,-0.11839510500431061,-0.044814854860305786,0.19154945015907288,0.06949816644191742,-0.16551586985588074,-0.18266840279102325,0.11529393494129181,0.08480037748813629,0.13012847304344177,0.17737112939357758,0.1530013382434845,0.19957900047302246,0.18406350910663605,-0.14194923639297485,-0.1290266215801239,0.07936884462833405,-0.09536914527416229,0.15032607316970825,0.1562081128358841,-0.1754603534936905,-0.1561194360256195,-0.10470911860466003,-0.1242060512304306,-0.1705569177865982,-0.18214860558509827,-0.07551213353872299,-0.06993241608142853,0.01273071113973856,0.10235670208930969,0.03974460810422897,0.16264520585536957,0.17557580769062042,0.11485160887241364,0.11273360252380371,-0.17242681980133057,-0.16655653715133667,-0.14998261630535126,-0.11918905377388,-0.15212447941303253,0.2376466989517212,0.07562078535556793,-0.14834468066692352,-0.06443212926387787,0.19240908324718475,-0.05294116213917732,-0.014307708479464054,0.17376181483268738,-0.14528200030326843,0.1757333129644394,0.08666364848613739,-0.15759775042533875,-0.09607960283756256,-0.11805758625268936,-0.13952526450157166,-0.012290426529943943,-0.030844898894429207,0.11016499996185303
16,-0.18555821478366852,0.09540356695652008,-0.21426615118980408,-0.09596411138772964,0.06082328408956528,-0.0517730787396431,-0.1392563432455063,0.10019970685243607,-0.12084219604730606,0.16647621989250183,-0.04724162817001343,-0.18231543898582458,-0.16177384555339813,-0.04409384727478027,-0.030555034056305885,-0.08759427070617676,0.06419137865304947,-0.017971772700548172,0.10974776744842529,0.15874862670898438,0.04547522962093353,-0.013757996261119843,0.028386129066348076,0.033557821065187454,-0.037461236119270325,0.161111980676651,-0.06286990642547607,0.0696081668138504,-0.012821546755731106,-0.11168773472309113,-0.08401505649089813,-0.17132171988487244,-0.059515319764614105,0.025710809975862503,0.010043099522590637,0.05204550549387932,-0.016597645357251167,-0.013739454559981823,-0.02186637558043003,-0.0661555603146553,0.08685410022735596,0.13889798521995544,0.06071709096431732,-0.017670607194304466,-0.0026016589254140854,-0.12473906576633453,0.09502705931663513,0.12641072273254395,-0.017800090834498405,0.05396995320916176,0.10026246309280396,-0.12971293926239014,0.13269942998886108,0.21390721201896667,-0.07286152988672256,-0.015503952279686928,-0.0543668307363987,-0.0029444636311382055,-0.10424790531396866,-0.025406889617443085,-0.23046395182609558,0.0425383523106575,-0.009109710343182087,0.029217539355158806
17,0.13207927346229553,-0.10679076611995697,0.13607639074325562,-0.02896629460155964,-0.11237221956253052,0.1831301897764206,-0.11402088403701782,0.18347027897834778,0.25034165382385254,-0.21987107396125793,-0.005680611357092857,0.11379621177911758,0.18394646048545837,-0.025553535670042038,-0.15175879001617432,-0.18173730373382568,-0.0877993255853653,-0.10190725326538086,-0.10592938959598541,-0.04610655456781387,0.16259515285491943,0.13707399368286133,-0.007753046695142984,-0.208063542842865,-0.19399625062942505,-0.0898415669798851,0.03495471552014351,-0.010456168092787266,0.19580243527889252,0.16902513802051544,0.14549504220485687,0.13949944078922272,0.1449623703956604,0.012683447450399399,-0.1906093955039978,0.2075241655111313,-0.12776906788349152,-0.1323361098766327,-0.1936066895723343,-0.12832368910312653,-0.15457746386528015,0.1570749282836914,0.16120275855064392,0.1561303287744522,0.22847142815589905,0.06033202260732651,-0.18267224729061127,-0.009965762495994568,0.14035573601722717,0.2133673131465912,0.009485103189945221,0.09289433807134628,0.09249129146337509,-0.06680727005004883,-0.14510393142700195,-0.09878377616405487,-0.07082689553499222,0.17842772603034973,0.14787657558918,0.23928217589855194,0.06143227219581604,-0.22754952311515808,-0.2803073525428772,0.05120423063635826
18,-0.14908647537231445,0.24724259972572327,-0.21667617559432983,0.22221782803535461,-0.19262155890464783,-0.2462203949689865,-0.21063688397407532,-0.241556316614151,-0.15203920006752014,0.18401220440864563,0.21923810243606567,-0.1693454533815384,-0.15868663787841797,0.19476696848869324,0.240371972322464,0.21136817336082458,0.23174874484539032,0.22952376306056976,0.18715733289718628,0.19370567798614502,-0.1570407748222351,-0.22936034202575684,0.21365384757518768,0.15128709375858307,0.22109319269657135,0.21067339181900024,-0.16996315121650696,-0.20193283259868622,-0.2091694176197052,-0.2222495675086975,-0.221091628074646,-0.20946018397808075,-0.09235003590583801,-0.18734058737754822,0.1950741559267044,0.07891188561916351,0.12449230998754501,0.23699790239334106,0.24564343690872192,0.1482032984495163,0.09251786768436432,-0.2153664231300354,-0.24295803904533386,-0.21228821575641632,-0.1786900758743286,-0.16635867953300476,0.20214693248271942,0.12344450503587723,-0.1961691975593567,-0.15060041844844818,0.23816582560539246,-0.23186366260051727,-0.09381195157766342,0.2589665949344635,-0.2060965746641159,0.15634553134441376,0.2535206973552704,-0.28154006600379944,-0.28331950306892395,-0.1619880497455597,-0.20456340909004211,0.24256297945976257,0.22054751217365265,0.15690229833126068
19,0.0738057866692543,-0.10095660388469696,-0.20819897949695587,-0.22770409286022186,0.3052385747432709,0.2710821032524109,0.16451606154441833,0.04886321723461151,0.14779064059257507,0.02788447216153145,0.1287645548582077,-0.05339185893535614,-0.15745535492897034,0.07762650400400162,-0.15376105904579163,-0.08620734512805939,0.003906144993379712,-0.14291951060295105,0.18498440086841583,0.13130274415016174,0.013108810409903526,-0.12409358471632004,-0.22078335285186768,-0.08503064513206482,-0.28274908661842346,0.09912355989217758,0.09242955595254898,0.28733623027801514,0.16016389429569244,0.11977554112672806,-0.029269974678754807,-0.17023205757141113,-0.2448311746120453,0.26997774839401245,-0.312843382358551,0.233090341091156,-0.18431389331817627,0.01102261058986187,-0.18611179292201996,0.18485727906227112,-0.13526619970798492,0.14961005747318268,-0.0032557931262999773,0.2199031114578247,0.14093102514743805,-0.24318495392799377,-0.20693159103393555,0.2206299751996994,-0.0802750438451767,0.09115653485059738,-0.19525691866874695,0.11628301441669464,-0.17191769182682037,0.05324484407901764,0.11940211802721024,0.049331314861774445,-0.20899204909801483,0.2930886745452881,0.03394124656915665,0.2724158763885498,0.020381350070238113,-0.2227872610092163,-0.170334130525589,0.21758006513118744
20,-0.17707255482673645,-0.09420592337846756,-0.16605159640312195,0.03757676109671593,0.07160092890262604,0.1563960164785385,-0.14713317155838013,0.23341485857963562,0.16287919878959656,0.1598300039768219,-0.24169927835464478,0.1487344205379486,0.09131313115358353,-0.14785560965538025,-0.1491769701242447,-0.19470004737377167,0.09526278078556061,-0.048927973955869675,0.06185116991400719,0.1040629893541336,-0.07500793784856796,0.16693207621574402,0.15859968960285187,-0.08286511898040771,-0.12055190652608871,0.07302872836589813,0.1598552018404007,0.14276547729969025,0.11537731438875198,-0.12102396786212921,0.010566767305135727,0.10528074204921722,0.1547047197818756,0.09888048470020294,-0.08998602628707886,-0.023095086216926575,-0.13584481179714203,-0.2421227991580963,-0.11469138413667679,-0.19388271868228912,0.11912107467651367,0.19077560305595398,0.23953959345817566,0.08842076361179352,0.26040834188461304,0.012781277298927307,0.0258066076785326,-0.027493927627801895,0.045741841197013855,0.20625253021717072,0.038957953453063965,-0.161289244890213,0.2056523710489273,0.12396402657032013,-0.12325341254472733,-0.19800600409507751,-0.11649613082408905,-0.06435640156269073,0.17161495983600616,-0.0007885172963142395,-0.14616304636001587,-0.11058863997459412,-0.25645098090171814,-0.1367988884449005
21,-0.2514340877532959,0.20082201063632965,-0.28322726488113403,0.20381878316402435,-0.127774178981781,-0.10985822975635529,-0.17291781306266785,-0.05117245391011238,-0.07050547003746033,0.14268317818641663,0.020490137860178947,-0.0950772687792778,-0.15613333880901337,0.11974480748176575,0.1541794240474701,0.10817727446556091,0.14821866154670715,0.25155332684516907,0.23821310698986053,0.16116684675216675,-0.08812852203845978,-0.1322726458311081,0.1526990681886673,-0.06512003391981125,0.19906790554523468,0.2326691448688507,-0.15366680920124054,-0.1412629932165146,-0.17386196553707123,-0.1867489218711853,-0.10972465574741364,-0.196768119931221,0.02698463387787342,-0.19580326974391937,0.12658356130123138,0.1339593082666397,0.10032136738300323,0.18888558447360992,0.16538433730602264,0.039088234305381775,0.09813298285007477,-0.10423523187637329,-0.0887766033411026,-0.19343525171279907,-0.14349648356437683,-0.15016217529773712,0.20473071932792664,0.08792034536600113,-0.022364523261785507,-0.04629680514335632,0.17624546587467194,-0.1650690734386444,0.14987006783485413,0.2143867015838623,-0.23382379114627838,0.10580828040838242,0.1383783370256424,-0.2210729718208313,-0.1453469842672348,-0.21659094095230103,-0.2066705971956253,0.10976572334766388,0.08570738136768341,-0.007958680391311646
